"TIME","GEO","UNIT","AGE","SEX","PROJECTION","Value","Flag and Footnotes"
"2019","Denmark","Person","64 years","Total","Baseline projections ","66,081",""
"2019","Denmark","Person","65 years","Total","Baseline projections ","66,557",""
"2019","Denmark","Person","66 years","Total","Baseline projections ","64,704",""
"2019","Denmark","Person","67 years","Total","Baseline projections ","62,977",""
"2019","Denmark","Person","68 years","Total","Baseline projections ","64,167",""
"2019","Denmark","Person","69 years","Total","Baseline projections ","62,977",""
"2019","Denmark","Person","70 years","Total","Baseline projections ","65,338",""
"2019","Denmark","Person","71 years","Total","Baseline projections ","68,295",""
"2019","Denmark","Person","72 years","Total","Baseline projections ","69,036",""
"2019","Denmark","Person","73 years","Total","Baseline projections ","65,308",""
"2019","Denmark","Person","74 years","Total","Baseline projections ","60,493",""
"2019","Denmark","Person","75 years","Total","Baseline projections ","54,292",""
"2019","Denmark","Person","76 years","Total","Baseline projections ","49,744",""
"2019","Denmark","Person","77 years","Total","Baseline projections ","42,817",""
"2019","Denmark","Person","78 years","Total","Baseline projections ","40,181",""
"2019","Denmark","Person","79 years","Total","Baseline projections ","36,595",""
"2019","Denmark","Person","80 years","Total","Baseline projections ","34,565",""
"2019","Denmark","Person","81 years","Total","Baseline projections ","31,626",""
"2019","Denmark","Person","82 years","Total","Baseline projections ","28,388",""
"2019","Denmark","Person","83 years","Total","Baseline projections ","25,256",""
"2019","Denmark","Person","84 years","Total","Baseline projections ","22,681",""
"2019","Denmark","Person","85 years","Total","Baseline projections ","19,871",""
"2019","Denmark","Person","86 years","Total","Baseline projections ","17,661",""
"2019","Denmark","Person","87 years","Total","Baseline projections ","15,496",""
"2019","Denmark","Person","88 years","Total","Baseline projections ","13,518",""
"2019","Denmark","Person","89 years","Total","Baseline projections ","11,750",""
"2019","Denmark","Person","90 years","Total","Baseline projections ","10,201",""
"2019","Denmark","Person","91 years","Total","Baseline projections ","8,406",""
"2019","Denmark","Person","92 years","Total","Baseline projections ","7,104",""
"2019","Denmark","Person","93 years","Total","Baseline projections ","5,669",""
"2019","Denmark","Person","94 years","Total","Baseline projections ","4,463",""
"2019","Denmark","Person","95 years","Total","Baseline projections ","3,381",""
"2019","Denmark","Person","96 years","Total","Baseline projections ","2,369",""
"2019","Denmark","Person","97 years","Total","Baseline projections ","1,847",""
"2019","Denmark","Person","98 years","Total","Baseline projections ","1,286",""
"2019","Denmark","Person","99 years","Total","Baseline projections ","743",""
"2019","Denmark","Person","100 years or over","Total","Baseline projections ","1,266",""
"2019","Germany","Person","Total","Total","Baseline projections ","83,513,685",""
"2019","Germany","Person","16 years","Total","Baseline projections ","758,807",""
"2019","Germany","Person","17 years","Total","Baseline projections ","778,635",""
"2019","Germany","Person","18 years","Total","Baseline projections ","818,917",""
"2019","Germany","Person","19 years","Total","Baseline projections ","834,114",""
"2019","Germany","Person","20 years","Total","Baseline projections ","867,415",""
"2019","Germany","Person","21 years","Total","Baseline projections ","913,111",""
"2019","Germany","Person","22 years","Total","Baseline projections ","923,846",""
"2019","Germany","Person","23 years","Total","Baseline projections ","922,789",""
"2019","Germany","Person","24 years","Total","Baseline projections ","953,371",""
"2019","Germany","Person","25 years","Total","Baseline projections ","993,211",""
"2019","Germany","Person","26 years","Total","Baseline projections ","1,012,704",""
"2019","Germany","Person","27 years","Total","Baseline projections ","1,048,551",""
"2019","Germany","Person","28 years","Total","Baseline projections ","1,139,245",""
"2019","Germany","Person","29 years","Total","Baseline projections ","1,124,656",""
"2019","Germany","Person","30 years","Total","Baseline projections ","1,149,736",""
"2019","Germany","Person","31 years","Total","Baseline projections ","1,126,343",""
"2019","Germany","Person","32 years","Total","Baseline projections ","1,107,678",""
"2019","Germany","Person","33 years","Total","Baseline projections ","1,072,514",""
"2019","Germany","Person","34 years","Total","Baseline projections ","1,066,544",""
"2019","Germany","Person","35 years","Total","Baseline projections ","1,067,359",""
"2019","Germany","Person","36 years","Total","Baseline projections ","1,087,505",""
"2019","Germany","Person","37 years","Total","Baseline projections ","1,077,876",""
"2019","Germany","Person","38 years","Total","Baseline projections ","1,077,971",""
"2019","Germany","Person","39 years","Total","Baseline projections ","1,028,028",""
"2019","Germany","Person","40 years","Total","Baseline projections ","1,012,959",""
"2019","Germany","Person","41 years","Total","Baseline projections ","1,002,292",""
"2019","Germany","Person","42 years","Total","Baseline projections ","982,195",""
"2019","Germany","Person","43 years","Total","Baseline projections ","954,883",""
"2019","Germany","Person","44 years","Total","Baseline projections ","966,118",""
"2019","Germany","Person","45 years","Total","Baseline projections ","972,704",""
"2019","Germany","Person","46 years","Total","Baseline projections ","1,051,381",""
"2019","Germany","Person","47 years","Total","Baseline projections ","1,152,712",""
"2019","Germany","Person","48 years","Total","Baseline projections ","1,191,889",""
"2019","Germany","Person","49 years","Total","Baseline projections ","1,276,266",""
"2019","Germany","Person","50 years","Total","Baseline projections ","1,332,655",""
"2019","Germany","Person","51 years","Total","Baseline projections ","1,365,718",""
"2019","Germany","Person","52 years","Total","Baseline projections ","1,400,561",""
"2019","Germany","Person","53 years","Total","Baseline projections ","1,402,092",""
"2019","Germany","Person","54 years","Total","Baseline projections ","1,424,708",""
"2019","Germany","Person","55 years","Total","Baseline projections ","1,409,415",""
"2019","Germany","Person","56 years","Total","Baseline projections ","1,361,018",""
"2019","Germany","Person","57 years","Total","Baseline projections ","1,337,684",""
"2019","Germany","Person","58 years","Total","Baseline projections ","1,287,827",""
"2019","Germany","Person","59 years","Total","Baseline projections ","1,248,315",""
"2019","Germany","Person","60 years","Total","Baseline projections ","1,174,176",""
"2019","Germany","Person","61 years","Total","Baseline projections ","1,142,663",""
"2019","Germany","Person","62 years","Total","Baseline projections ","1,105,655",""
"2019","Germany","Person","63 years","Total","Baseline projections ","1,065,724",""
"2019","Germany","Person","64 years","Total","Baseline projections ","1,040,146",""
"2019","Germany","Person","65 years","Total","Baseline projections ","1,000,614",""
"2019","Germany","Person","66 years","Total","Baseline projections ","992,804",""
"2019","Germany","Person","67 years","Total","Baseline projections ","966,797",""
"2019","Germany","Person","68 years","Total","Baseline projections ","959,415",""
"2019","Germany","Person","69 years","Total","Baseline projections ","920,523",""
"2019","Germany","Person","70 years","Total","Baseline projections ","833,693",""
"2019","Germany","Person","71 years","Total","Baseline projections ","775,767",""
"2019","Germany","Person","72 years","Total","Baseline projections ","669,734",""
"2019","Germany","Person","73 years","Total","Baseline projections ","581,939",""
"2019","Germany","Person","74 years","Total","Baseline projections ","767,323",""
"2019","Germany","Person","75 years","Total","Baseline projections ","767,701",""
"2019","Germany","Person","76 years","Total","Baseline projections ","731,231",""
"2019","Germany","Person","77 years","Total","Baseline projections ","870,237",""
"2019","Germany","Person","78 years","Total","Baseline projections ","892,559",""
"2019","Germany","Person","79 years","Total","Baseline projections ","852,144",""
"2019","Germany","Person","80 years","Total","Baseline projections ","763,712",""
"2019","Germany","Person","81 years","Total","Baseline projections ","680,899",""
"2019","Germany","Person","82 years","Total","Baseline projections ","624,025",""
"2019","Germany","Person","83 years","Total","Baseline projections ","565,532",""
"2019","Germany","Person","84 years","Total","Baseline projections ","487,017",""
"2019","Germany","Person","85 years","Total","Baseline projections ","360,255",""
"2019","Germany","Person","86 years","Total","Baseline projections ","326,970",""
"2019","Germany","Person","87 years","Total","Baseline projections ","299,121",""
"2019","Germany","Person","88 years","Total","Baseline projections ","279,120",""
"2019","Germany","Person","89 years","Total","Baseline projections ","236,551",""
"2019","Germany","Person","90 years","Total","Baseline projections ","199,459",""
"2019","Germany","Person","91 years","Total","Baseline projections ","156,712",""
"2019","Germany","Person","92 years","Total","Baseline projections ","126,857",""
"2019","Germany","Person","93 years","Total","Baseline projections ","100,555",""
"2019","Germany","Person","94 years","Total","Baseline projections ","72,763",""
"2019","Germany","Person","95 years","Total","Baseline projections ","53,542",""
"2019","Germany","Person","96 years","Total","Baseline projections ","40,052",""
"2019","Germany","Person","97 years","Total","Baseline projections ","29,337",""
"2019","Germany","Person","98 years","Total","Baseline projections ","19,624",""
"2019","Germany","Person","99 years","Total","Baseline projections ","10,011",""
"2019","Germany","Person","100 years or over","Total","Baseline projections ","12,786",""
"2019","Estonia","Person","Total","Total","Baseline projections ","1,317,409",""
"2019","Estonia","Person","16 years","Total","Baseline projections ","12,394",""
"2019","Estonia","Person","17 years","Total","Baseline projections ","12,044",""
"2019","Estonia","Person","18 years","Total","Baseline projections ","12,424",""
"2019","Estonia","Person","19 years","Total","Baseline projections ","11,718",""
"2019","Estonia","Person","20 years","Total","Baseline projections ","11,487",""
"2019","Estonia","Person","21 years","Total","Baseline projections ","11,881",""
"2019","Estonia","Person","22 years","Total","Baseline projections ","12,589",""
